guidance_gain,mass_kg,run,sensor_bias_x_m,sensor_bias_z_m,sensor_noise_m,thrust_n,wind_x_mps,wind_z_mps
1.7999994703887277,40.57232467449861,52,-8.558550163851816,2.8607386041212393,2.6220373533858377,1519.8238311285313,12.139414638366217,-0.52326070489019
2.624646018151495,42.77538540944441,53,-5.574009281730174,-9.470404024470474,8.926904595378163,1683.7725263914235,3.197715239342379,1.1265698319851913
2.8058971078178923,42.459720267266576,54,12.749545684113688,6.162782486584875,1.6131731478831888,1780.0,0.5694020382315521,-1.756629586008526
1.9170625827071663,43.686067714340254,55,-29.36574002723127,-4.119391201722943,1.7137854759831532,1415.9808722274204,7.107336571141174,-0.13257454836109067
2.1514954993508812,41.28173440174202,56,-1.0251863230490226,0.553422402944501,12.312314798143673,1574.957520875309,4.3481458614322275,-0.30404796306061743
2.0401057474006605,41.137292420975875,57,10.080624920063393,1.4132472915035899,14.88254365507479,1560.5372494105193,-1.0829557904662046,-1.1614031724170284
1.8632197453029837,41.28030230773641,58,-0.13374039484521472,11.019116020548957,8.714356390698462,1593.9829252024601,-0.9524279391626032,-0.8891451363666776
2.3665221939856567,43.365549748073086,59,-4.178714426008262,6.9282848256308025,9.559485538799162,1570.4479414714428,1.1566026104149916,-3.4739864668910556
1.7789140237559506,42.37648882201955,60,20.883730607373124,6.7100176212214295,2.9487202735634472,1478.622426716556,7.53751994713353,-1.0147957881566492
2.11158069037548,40.38729057396692,61,13.082112365725909,-4.8852999184335495,1.8662419355886093,1592.3693771160624,1.885194183766565,1.29193141432563
2.302697589257533,44.857710428671005,62,15.732171846077136,-4.180055301324038,17.779613143625824,1637.3560993177343,3.0013268202531336,-1.2837182995327976
2.761891659437581,42.83579948969764,63,13.293004437752302,7.119877306157381,10.560037509334368,1620.0207135914097,3.8660839777581386,2.2088444011287134
2.526346909649315,41.472468753958026,64,9.043805745871735,6.3553463930045835,15.693068116309933,1638.867756613813,7.592527136490914,-2.87663406192816
2.5195053580327444,42.2453663403628,65,1.8104936279656452,7.3882749902974645,10.71325150873157,1466.5624789510007,0.19495099917958186,0.9157823146566715
1.876536776169059,43.01891315713524,66,-0.6433422178128119,13.584025018081533,6.249227022598184,1605.4166784890456,-2.2546422337525946,2.447086737901372
2.3728364758393004,41.96568930912691,67,-3.1318438684665084,-3.921139661031316,15.392913800403385,1404.643032050564,0.2189554208375986,2.1039101289899875
1.9319875439438645,43.67798850894452,68,-16.785233416171618,8.511601614623935,13.479443464141088,1521.8933726368264,0.13057047827985072,-0.10631728800863874
2.7957268507381383,43.95556590493861,69,28.67100103467458,5.43380131541001,11.399454089367948,1443.9049870499687,1.3954305997900796,1.2634460644208947
2.500043066838372,40.401123957040035,70,-6.135382771460991,20.5710734279631,12.222202411584133,1604.1997833146258,-8.869342456070523,-0.9360549423977476
1.9607222010047938,40.83028123534165,71,3.575487923311535,9.225827174150483,6.73927670211261,1778.5432666769977,2.9566508387100177,-2.9173893598011853
2.579679658419495,40.99425447886265,72,-4.032677511954626,-10.581919891867456,6.8842025915522065,1544.3331060702058,7.130248751886527,1.5761921219244617
2.6238190535574484,42.14814265451536,73,7.844459497031847,-7.197569555774115,9.163870168317793,1533.6767000714613,-1.6827472700738766,-0.06084293622464394
2.6168644760575783,43.76212238510096,74,11.39664009500161,11.297825643399992,12.30281528605662,1386.7099842670707,-4.664394869420826,0.3444186247394315
2.5499580902643677,41.47674897967886,75,-13.771976668387037,3.1713331795483493,14.622729739208962,1455.9555409480874,6.980106338936279,-1.0671141010902387
2.807029103322709,41.49187148076299,76,3.4539778113484556,2.7801402910871964,6.337876752535401,1549.484631309443,-2.632876647559032,2.0875267158456756
2.5028637459996546,44.29700194496704,77,7.384274683166504,19.472813521606056,12.724089474019927,1591.1491833450598,-0.06253916421782782,3.0749233449994193
1.9176557794718787,41.270813247726,78,-10.24460611559055,-4.0262335659338,10.388034427396612,1615.8165760162406,-2.4937734429080898,0.17858647868444671
2.253072728164979,43.2897805114318,79,-9.852196786782311,4.919479965524611,8.1859507409062,1512.102609960419,2.7857722107523286,0.1570965613347629
2.2808815594828036,44.16304397442181,80,1.4211321000500738,7.827650347808155,12.271813807583781,1571.6897722682245,1.6405195618252595,-0.5590172127066251
2.7927702596193855,41.35970632801327,81,10.142628837735803,-7.7113788906416865,5.0186757612580495,1576.9128534370475,4.462370047221537,-0.2806035381926748
1.9660423919621026,41.74203757179978,82,-3.2257918011119147,1.1524240874371725,8.8983546878108,1492.4243748319066,0.9130364825359045,-0.21569602592683068
2.3786000425053144,43.41633987261989,83,11.905487670764463,-4.460772667277286,16.582921848474104,1613.404447185896,3.893390274220928,-0.8929171165609318
2.5672127590154745,42.968752899867845,84,23.624850001288507,12.365447142562344,9.66252462721549,1482.4671660306847,1.766022796575876,1.6833667195878368
2.0082083698419004,44.08913426964713,85,8.841861582807361,-15.901413245416485,4.509571367234209,1426.768573623452,0.43716215691471955,-0.4075264489705348
1.6688543010785009,40.53408329650161,86,-4.077262296834311,0.2063220430956909,16.555794059726107,1733.3886651346504,2.096015589223733,-0.045749993092113646
2.686862499657771,42.79653665571543,87,-0.4111690505703738,-16.911656568419563,11.696869401688973,1487.8294986257347,-0.829850781080258,0.5798651055007378
2.384039677050541,44.1981293175991,88,0.31383937616521396,3.347754039825117,9.48520048488737,1641.2234350549472,-0.06375782686521195,-1.4638450761312385
2.45942093263071,41.89384182160001,89,1.3120288193097016,6.7321378066596855,17.83197656346206,1604.2693335183103,-12.588400433148468,-0.6506433489149793
2.274687288320845,40.60462040300881,90,12.23817473961666,4.6510100804371355,14.923433669485151,1657.301739290191,13.310013900384487,2.3370249104018086
1.9271875228629167,40.986720973447575,91,11.528647823098952,-2.3417822863311546,1.326601818484297,1453.9874171271347,8.840407298632948,-1.0940704444996405
2.7631222241056443,42.986903673124914,92,-2.834274686455762,7.380958917068235,9.668933076627779,1540.483512746059,11.852711642424127,0.10340891345327602
2.350015719665566,43.99362005053108,93,-19.357480418338,-12.810821704521985,16.730213075539883,1625.2865925797232,-1.923836685905949,-3.5682575302462096
2.323456467497266,42.315793745718885,94,-28.755721018378207,-6.085637152836071,13.795055830401957,1320.0,7.673185774589038,0.31465463582306624
2.60219312156146,42.284723919397614,95,-22.13671145422315,-7.550582687913893,14.846964342850528,1586.1627694906438,-5.839836249448196,-1.2048690034369416
1.913723548472744,42.11706940273863,96,27.31969839996078,6.545461234024313,17.98525434117289,1654.8140384807632,-0.41110018585206126,-0.800019870298941
2.48421943441653,41.478017392598346,97,0.8510628985296114,11.747826676157466,14.126675469431966,1536.1816123691262,-5.532666153115625,2.7815220985017732
2.8412054970609644,43.407653289953174,98,21.33143443170675,1.0035526838386701,5.638316356299182,1523.8161143435866,-5.557203101404847,-1.851981967231119
1.9617021496868547,43.08473468034093,99,-18.405451128841243,-10.698071318622404,16.923885949392336,1507.9379343204378,0.29589953796251367,-0.33066263625981457
2.0687662645756943,40.335919848808544,100,0.05545675896951896,6.517205967654332,11.863824930972008,1639.729289343267,-1.3918363585885205,-0.19018074299783494
1.7167808852341968,41.8448839683474,101,-14.710940194958416,-3.431153969596271,1.0995524155843717,1589.6968379973448,5.780488006165319,1.7400424861792652
1.726719882997648,42.39028393035921,102,-7.450431345658751,-3.50701904637888,3.463567072894665,1495.8853655068867,-0.9221515931802551,0.9048133974012644
2.368291001504638,43.342106729396896,103,-7.738405737692665,-1.1291651150835231,17.482141951118223,1492.3490671694203,7.175134550882504,-0.1486767015129749
2.0609573072060536,43.60318178917876,104,2.2463593904116514,0.11147362510295256,6.886627966951087,1408.682351894242,-13.90553208867733,-2.2158727895878068
2.5810517241193978,42.95689751682215,105,5.9201890596843505,-5.4815480170505015,2.6744527365109207,1561.9953963183123,-5.700896127784924,-1.564732387512542
2.344875433392267,42.45263552432242,106,2.581302927747186,1.8341019660386793,9.267880922427434,1504.0347316847842,1.5041142443107092,-3.677113913917215
2.6845667053191735,42.00680716044885,107,18.986612779325302,12.457627333764414,14.040451702116592,1666.1311362705846,7.474639825808618,2.0581537363448894
2.190518338650807,42.846154264231224,108,-1.3665722489770644,9.21702769755226,10.879265188589802,1515.950767927834,-5.969499722235766,2.7927814670702777
2.432478389325412,44.62230342223166,109,-0.12562401866674544,6.958733327398665,13.792718541111071,1663.1643395959302,-7.41256872849315,1.3228518236239655
1.748292689327235,40.58578602011389,110,20.6946688208889,23.55518333090722,16.38353033990869,1483.0688999582335,2.2278764040134935,2.531902344188222
2.1791477472364953,43.14100149260019,111,0.5522243491845567,11.779940573692189,3.617996454913695,1576.6876265593908,0.5509181844589028,1.8328531208185077
2.748982196056678,41.745110047252254,112,-23.22088627605119,2.242728677267527,16.294385529446824,1394.6069151509387,7.598367303277356,0.8684448456283043
2.0189359740825803,42.32804277752188,113,9.725643125560653,4.365915845176001,12.6507051517346,1651.8207490342693,7.016644870239299,-0.8953175722097904
2.136676547740134,42.11147296202662,114,-0.5662055921219298,-14.278628487335968,6.367219121178433,1394.0404220661403,8.369180058310075,0.9304272768214966
2.073909669857066,40.151969973242274,115,-13.847664819268736,-0.7984995377360664,2.8705334508870948,1661.8091162263183,6.605274375354462,0.5180010895479847
2.15226988420515,41.54816797827926,116,28.83303792397055,16.69760972882434,1.5995450726361504,1633.7154775446754,-1.348125658009858,-0.230664342286789
1.698444848572897,42.99028954986054,117,16.070662717306647,-11.719352908247492,0.8665169621041005,1514.5186695433667,14.649330676013273,0.7494676881290633
2.0437565524630426,43.78372059776427,118,16.28911457120102,3.381681534713627,14.22105543158658,1559.80367424865,1.4556489121251688,-0.43623870785429425
2.0107923871786166,44.29975126417951,119,6.123137990441722,1.2130082197245677,11.850957312286425,1509.6382264140013,-1.6885040899548263,-2.562443764975534
1.8133257295192668,41.38013014614907,120,-9.678563630898132,-2.8646167748743054,16.92418370835927,1488.4155473552205,-2.452872979295149,-3.8852027533231928
1.8199808494988239,43.17253099099735,121,1.555237495242294,1.1080340197431489,10.9883631202365,1629.2982225909602,4.249627289394844,1.1720877411807624
2.3419434816967772,40.65181972177627,122,-6.080154125202274,-12.457707437746038,12.767606523517092,1625.439727406653,7.619506184211826,-0.5228499358820068
2.015588118343106,39.85514935301751,123,0.1663126137213829,1.39746658554629,6.811715308290512,1679.6538781307722,2.8570953063044193,2.0739233402639075
2.7885537103206595,39.89925286439206,124,29.362633950398433,-1.7907217951251369,7.230598397913459,1417.7733904856814,2.669367925721434,-2.336187386515976
1.684272750527229,41.190360152387164,125,-15.234059205375505,-1.6492156614643871,17.816279367934985,1570.5869501124662,-2.388539144886867,3.2405176601332295
2.619386570364084,42.64827326389492,126,-7.442172217695363,4.310132199252824,2.3220710858814995,1376.2668046715582,2.554671595541708,0.7331380993985629
2.561372752786885,42.339311881363955,127,-18.466709008759842,-8.462298056909507,15.889564103325625,1598.0635819510617,2.4939768360367327,1.0356025230420003
2.071789337431868,43.68011559761062,128,38.9680940321049,4.995092344251226,16.07226253586942,1651.008331621308,-3.9996332661164864,-1.9703518832939824
2.1864020889947486,42.735688713684354,129,-23.758754000788397,-1.09213203688362,15.025672341885002,1528.7001161743842,2.6249516046276757,-0.8078397412812914
1.7352658922497666,43.35676835646051,130,-13.433303603341779,-1.8424093813963953,1.7116025862925661,1477.6177755474566,2.16347568023585,1.4787574595312933
1.77791912103291,43.26162420155954,131,-0.06237552218849007,6.51867015519273,6.6562848449659615,1652.0402621578535,-4.949969303067983,-1.6201532729664754
1.7172326555004318,41.94050693610754,132,-14.191400833953114,-13.267455671065408,1.0639243956704731,1610.7682589567612,-2.043230595012191,-1.2783397425118819
2.092640922391158,43.00274378329825,133,-5.092045887170654,1.165854029965179,6.772019878917005,1639.0002538629533,-1.7572550373821931,0.6739614000210916
1.7160504904529457,40.57068852609309,134,-5.116388117419173,8.60765703797478,9.679139653964617,1598.5936506907626,3.4614832376824713,-1.7503007503949157
1.8134843339928317,42.566509689642466,135,7.350738408381682,1.600027310882939,10.713525048506355,1421.1898883794308,-0.09107692051380008,0.29303609970598343
2.0617502485236576,42.73802983852794,136,4.9572031688079115,1.7904646223617062,2.7641699421747705,1444.9062509110888,-0.19648516130353755,-2.3699160350281323
1.8961458867051286,40.37302546422064,137,-12.158245406259127,-11.365810427018118,4.206106187597664,1546.0205874799979,4.5220772919279755,1.2201886541544167
2.7894771589034844,42.10297887733571,138,10.196802451700613,-3.702132817564389,10.100097905744729,1600.8081377806682,-4.41180207312766,0.5691062870565307
2.0143403177433035,42.73281418358294,139,-1.236931768973168,-0.8891812548139788,4.809324440973235,1599.519853830126,1.4163370663892942,2.127202510936655
2.1270105864029523,42.77179340414119,140,9.894423409004172,10.101074691363305,5.833191231529881,1443.483649353031,0.7475913367860482,-1.8326842247066777
1.7446519005193386,44.44297630979463,141,-11.126857552508545,-0.7452906090236544,3.990085876255495,1643.735664493644,-8.733972360146572,-1.183833448845938
1.6701709893795376,41.0685553404621,142,-11.895948755711272,3.5038187142090695,3.0581012308247404,1514.050178511062,6.041637368268269,0.8835846822053295
2.411745241447539,42.443881107664176,143,2.6415667456321907,4.934193988184776,15.254652888652304,1514.4425772454915,-4.967977123895271,-1.7378201544757803
2.0015864517206317,42.22846934248591,144,12.092708528877653,-3.141556011711719,2.4267854138811704,1446.132110163316,5.554438826214638,-0.9757006255545483
2.553566489039695,41.76400944245638,145,-7.876089822920299,3.1057857085469553,11.672946028642698,1652.4328745920727,1.2284562810947448,-1.5821317670522936
2.6029355496620172,40.557751877540895,146,14.83002893145369,-15.498226035057314,6.882469687858678,1571.1507081091167,0.4115927081207581,-0.8427252704493439
2.4473033982193027,42.014967970432664,147,17.62126204983474,6.008255121939577,3.99673280156566,1423.5826546507972,-6.152529097675853,-0.6682445487118533
2.8369026955740235,42.70019801005289,148,-13.547876541641266,-1.7299231498083811,9.99045099690908,1440.369460970206,-12.561766013835443,0.6570666658714022
2.018925385923993,41.489493295571776,149,20.18859823185157,4.533413899104137,5.92905552356911,1546.9181411112963,1.6646694667407889,-0.6798138968689442
1.8107353077692514,42.305898117977,150,-25.036468295669287,-16.741143162558224,13.56258773119769,1527.5547289955384,2.2039060474558987,0.0785543385931497
1.9296142468862119,43.07135091278262,151,-4.628158594739597,8.605572624679368,9.246397416143656,1577.416105387977,11.62358462619129,-1.1955612319698201
2.2333509310578554,43.24801537778248,152,-4.514225568049607,-9.407693690058341,16.460646548377756,1545.903131870156,15.074344360776427,0.507677019694328
1.8747082721855013,42.952034439986576,153,4.346698998395647,1.5325103690937332,15.500805638362529,1631.7527958945268,-16.21059100050147,3.2758832312153774
2.298259018076225,41.717253159896416,154,10.168817428162555,5.037596898779471,17.60498757703782,1583.9473387749476,3.9095137779524953,-0.07683462437555116
2.1351223516589126,41.70917304510745,155,-6.979815567610233,7.742426460271744,14.573128605356859,1646.742755555927,-3.6625863818598887,-1.0933000910916335
2.5043860259178805,41.870876830019625,156,-8.223652790057145,-5.970526211497317,3.9664383160761134,1470.5944432271372,-5.370625814257565,-0.30315283317560504
2.105724328264564,42.57043861912891,157,-16.880568477896997,-12.892396711693893,14.041111627842552,1557.4489669366033,1.273506634761007,0.6968379594918842
1.9913352162123,41.29269568631114,158,8.016045410041956,6.959645017575971,7.882616127111236,1402.1366498132254,0.22076351641473954,-1.8525905458857452
2.7998835849975614,43.05921730458117,159,-11.958520484212297,1.5975884234497193,15.58094436107546,1579.6079035282771,2.828289515564041,-1.4931943890182833
1.8089701678148173,44.142124328918015,160,14.448951687700355,-2.639036627008599,16.744078560290856,1780.0,2.7336910211320706,-0.8621941565879647
2.663933743508169,41.48475497330104,161,2.6358722770630107,-9.058588346773673,3.0645550954209577,1499.368398693825,10.021335932155132,3.2684261678783537
2.5213941950027268,43.783867718551875,162,17.09134782446588,2.7755825363203304,16.756721714715926,1487.6025658799783,-4.643469660194669,1.294551758808559
2.641817875878586,41.445793606612725,163,13.465789223684741,-18.417811192730923,16.890307295809826,1578.2468413200916,5.453213961470569,0.6769995996965894
1.958741810303949,42.149818861878515,164,-23.08762372819035,-5.4728088338947956,4.848124249149791,1542.5156764370695,-2.982061943215632,-0.27382400125969986
1.82544792170117,42.184719548851675,165,20.345760450150433,8.094131741501766,4.248789947163516,1577.9838991909398,4.604644707726197,-1.0059371564640078
2.590415248527182,41.280750869464654,166,1.5832179484799225,-1.3513027742922783,6.5287915550749105,1561.713518935437,-0.7407605967933082,-0.47447253313744464
2.682024983429766,42.37151965095956,167,19.423339380039142,-2.4746819130220903,11.284850587468133,1602.8218388786997,1.2675524431581695,1.654051725349811
2.5575277339091627,41.582232224511976,168,2.26397215060379,-10.07769367831031,4.049302962356751,1672.633197634106,10.544133317483858,-0.5882261342701309
1.676388016934822,42.88687329695386,169,5.491471904891692,4.383224342851045,7.436656309889461,1618.0251669502902,-5.3484763292865,0.23039602754383084
2.46736838959287,43.6023196700978,170,-1.9553024881660845,9.407430786198665,15.900504906896778,1560.3985952620906,-6.063123730609966,-1.4179440354727433
2.507134263129259,41.46827736016815,171,6.553970329174845,9.793773134895162,3.8719620935539147,1571.7397726197555,-1.764811744333623,0.6423024730370782
1.749203894646021,43.3030681409051,172,11.261056419404172,-0.559136789059758,8.53060855238126,1320.0,-1.8721503590030837,1.017183153902226
2.681987628198087,41.6277470728383,173,-12.488127482915978,-4.0526977162975175,0.9768497294880338,1392.378730503248,-2.704573680559796,-1.2502068261151356
1.7106408995893936,41.66843652501965,174,13.36314505601588,0.13977464285015273,1.0938015220933648,1679.403108247881,-5.6053213033556935,3.616367911691054
2.6761717096298168,42.66951518417383,175,-1.8546587629321662,0.16850058801322065,16.117407184613416,1479.5742354586134,-3.910363582966598,-2.162394577428921
2.1502267895227734,40.572354818435024,176,21.722013200086003,-4.562633983365621,2.922132120484039,1448.2052043069828,-2.498626166532456,-0.18960639361651405
2.826062505542416,42.62751382062491,177,-14.022571576096764,1.5417025155200532,10.054686157722667,1570.003101579634,-9.538730374728198,-0.15634349419279078
1.716375082279253,41.936458223961345,178,36.627295810246494,15.481827875616705,16.629642386602203,1460.6232368037895,-9.69782952635051,1.1515410239744777
2.5212030267005257,42.29450681192396,179,-13.816060405164308,11.522136044952518,7.052302950775734,1643.889899790664,-3.430799535086934,-0.900394130847822
2.3566147639724195,44.02165070989473,180,-29.65131309251361,-10.441226559467966,7.024255429041537,1610.4035505621857,-0.7629230473027839,-1.6830011920325738
2.6338174724910455,44.18123025210276,181,6.560638995880373,1.4775474952933842,1.190521883076776,1659.3444097235638,-5.98353118808419,-4.176980451277425
1.7556627981176287,41.92763252791795,182,-13.737661793875102,-10.453483901502931,17.25492321676299,1509.033173326047,-4.096950975136925,-0.15726159978805415
1.6775738620125722,43.41037913765387,183,-10.976098659842156,-1.101049299628674,8.80785102466264,1505.0332399571491,3.204043382576681,-1.9934477354238727
2.2096472342219293,41.275350301813916,184,18.01816706768288,1.51036112547358,14.873487736350889,1493.6632647707772,-15.430091022506916,0.592730534048963
1.7466574571976772,42.62920950683417,185,16.775795834361542,-11.293403640215221,16.87057814771995,1458.3137707299804,4.232596141267091,-0.3378378048828759
1.7322467661749053,41.4983994665873,186,4.435921002026878,6.402026764015289,5.85723837150649,1481.574762351226,10.375626899393101,-1.1572239150259183
2.0280146378017823,43.017596361371815,187,2.585120449500779,-6.774697503201529,11.981581011472176,1620.146320206305,4.356824395169023,-0.8668706624827671
2.3259926386237484,42.94759882817998,188,14.55284402507882,-8.777808486050485,5.07091457117661,1525.5643230875462,4.322030857137925,0.06341715102475108
1.9235757780575047,41.56516305625331,189,-6.112423706229678,3.4631997823081138,12.907332767774253,1546.9410214997633,0.27190929060993774,-0.7117290926264916
1.9766522229118406,41.05438936876567,190,3.1588645994113023,3.0009326496224475,6.14322761279232,1697.639217173567,4.157258028624474,-0.48044799415100914
1.7634937653674774,41.16624496341738,191,4.521857557272675,12.773838422285925,11.428628206135619,1553.780230822966,-4.463340621696676,0.5648432758980965
2.488365103093098,41.68780534934721,192,0.08689582629781756,2.9229514338724596,0.05704436049275885,1441.2452940085045,3.6186291920805287,0.12834104303234686
2.367476021119621,42.84821551437351,193,17.095575455357448,-0.9602748104011258,0.53689711312892,1480.3986817228042,6.0363770644373105,-2.3152893717796768
2.4152456530502073,43.971176179036696,194,-18.47611622879716,2.6207746773435447,6.119526193885848,1489.030005345761,2.119204092005943,0.06394725609220384
